;name;engine_power;max_spped;vehicle_transmission;model_date_begin;model_date_end;series;acceleration_time_to_100_km_h;dimensions_height;payload;dimensions_length;number_of_cylinders;wheelbase;curb_weight;dimensions_width;;;
1691;530i;218;225;AT;1988;1996;5ER;9.0;1417;550;4720;8;2761;1660;1751;;;
1692;530i;218;227;MT;1988;1996;5ER;8.3;1417;550;4720;8;2761;1630;1751;;;
1693;540i;286;250;AT;1988;1996;5ER;7.0;1417;550;4720;8;2761;1725;1751;;;
1694;540i;286;250;MT;1988;1996;5ER;6.4;1417;550;4720;8;2761;1680;1751;;;
1695;518i;105;175;4MT;1981;1988;5ER;12.6;1415;510;4620;4;2625;1140;1700;;;
1696;518;90;164;4MT;1981;1988;5ER;14.0;1415;510;4620;4;2625;1160;1700;;;
1697;518i;102;172;MT;1981;1988;5ER;13.7;1415;510;4620;4;2625;1160;1700;;;
1698;518;90;164;5MT;1981;1988;5ER;14.0;1415;510;4620;4;2625;1160;1700;;;
1699;518i;105;175;5MT;1981;1988;5ER;12.6;1415;510;4620;4;2625;1140;1700;;;
1700;520i;129;184;AT;1981;1988;5ER;13.3;1415;490;4620;6;2625;1240;1700;;;
1701;520i;129;183;AT;1981;1988;5ER;14.4;1415;490;4620;6;2625;1290;1700;;;
1702;520i;125;179;3AT;1981;1988;5ER;14.4;1415;500;4620;6;2625;1230;1700;;;
1703;520i;125;179;4AT;1981;1988;5ER;13.9;1415;490;4620;6;2625;1240;1700;;;
1704;520i;129;190;MT;1981;1988;5ER;11.4;1415;510;4620;6;2625;1220;1700;;;
1705;520i;129;190;MT;1981;1988;5ER;12.1;1415;510;4620;6;2625;1270;1700;;;
1706;520i;125;185;5MT;1981;1988;5ER;11.8;1415;510;4620;6;2625;1220;1700;;;
1707;520i;125;185;4MT;1981;1988;5ER;11.8;1415;510;4620;6;2625;1220;1700;;;
1708;524td;115;175;AT;1981;1988;5ER;13.6;1415;490;4620;6;2625;1320;1700;;;
1709;524td;116;175;AT;1981;1988;5ER;13.6;1415;;4800;6;2625;1470;1700;;;
1710;524d;86;164;MT;1981;1988;5ER;18.1;1415;510;4620;6;2625;1330;1700;;;
1711;524td;115;180;MT;1981;1988;5ER;12.9;1415;510;4620;6;2625;1300;1700;;;
1712;525i;150;190;3AT;1981;1988;5ER;12.5;1415;500;4620;6;2625;1300;1700;;;
1713;525i;150;190;4AT;1981;1988;5ER;12.5;1415;490;4620;6;2625;1300;1700;;;
1714;525i;150;197;5MT;1981;1988;5ER;9.9;1415;510;4620;6;2625;1290;1700;;;
1715;525i;150;197;4MT;1981;1988;5ER;9.9;1415;510;4620;6;2625;1290;1700;;;
1716;528e;122;0;4AT;1981;1988;5ER;;1415;442;4800;6;2625;1363;1700;;;
1717;525e;122;183;AT;1981;1988;5ER;13.1;1415;490;4620;6;2625;1290;1700;;;
1718;525e;125;180;AT;1981;1988;5ER;12.3;1415;490;4620;6;2625;1270;1700;;;
1719;528e;129;0;AT;1981;1988;5ER;;1415;;4800;6;2625;1426;1700;;;
1720;528e;122;0;3AT;1981;1988;5ER;;1415;442;4800;6;2625;1363;1700;;;
1721;525e;129;184;AT;1981;1988;5ER;12.3;1415;490;4620;6;2625;1290;1700;;;
1722;525e;122;188;MT;1981;1988;5ER;11.3;1415;510;4620;6;2625;1270;1700;;;
1723;525e;129;189;MT;1981;1988;5ER;10.7;1415;510;4620;6;2625;1270;1700;;;
1724;525e;125;185;MT;1981;1988;5ER;10.7;1415;510;4620;6;2625;1250;1700;;;
1725;528e;129;0;MT;1981;1988;5ER;;1415;;4800;6;2625;1406;1700;;;
1726;528e;122;0;MT;1981;1988;5ER;;1415;462;4800;6;2625;1343;1700;;;
1727;528i;184;203;3AT;1981;1988;5ER;11.0;1415;510;4620;6;2625;1320;1700;;;
1728;528i;184;206;4AT;1981;1988;5ER;11.2;1415;490;4620;6;2625;1320;1700;;;
1729;528i;184;209;MT;1981;1988;5ER;8.9;1415;510;4620;6;2625;1320;1700;;;
1730;533i;184;0;AT;1981;1988;5ER;;1415;425;4800;6;2625;1440;1700;;;
1731;533i;184;0;MT;1981;1988;5ER;;1415;445;4800;6;2625;1420;1700;;;
1732;535i;185;207;AT;1981;1988;5ER;9.8;1415;490;4620;6;2625;1390;1700;;;
1733;535i;218;219;AT;1981;1988;5ER;8.9;1415;490;4620;6;2625;1390;1700;;;
1734;535i;204;219;AT;1981;1988;5ER;;1415;490;4620;6;2625;1390;1700;;;
1735;535i;204;224;MT;1981;1988;5ER;7.5;1415;510;4620;6;2625;1370;1700;;;
1736;535i;185;217;MT;1981;1988;5ER;7.9;1415;510;4620;6;2625;1370;1700;;;
1737;535i;218;225;MT;1981;1988;5ER;7.2;1415;510;4620;6;2625;1370;1700;;;
1738;518;90;155;AT;1976;1981;5ER;17.3;1425;440;4620;4;2636;1260;1690;;;
1739;518;90;160;4MT;1976;1981;5ER;13.9;1425;460;4620;4;2636;1240;1690;;;
1740;518i;102;167;MT;1976;1981;5ER;14.2;1425;390;4620;4;2636;1350;1690;;;
1741;518;90;160;5MT;1976;1981;5ER;14.8;1425;460;4620;4;2636;1240;1690;;;
1742;520;115;170;AT;1976;1981;5ER;;1425;460;4620;4;2636;1240;1690;;;
1743;520;122;174;AT;1976;1981;5ER;15.7;1425;440;4620;6;2636;1330;1690;;;
1744;520;115;176;5MT;1976;1981;5ER;12.3;1425;460;4620;4;2636;1240;1690;;;
1745;520;122;180;4MT;1976;1981;5ER;12.4;1425;460;4620;6;2636;1310;1690;;;
1746;520i;125;181;4MT;1976;1981;5ER;11.3;1425;440;4620;4;2636;1260;1690;;;
1747;520;115;176;4MT;1976;1981;5ER;11.8;1425;460;4620;4;2636;1240;1690;;;
1748;520;122;180;5MT;1976;1981;5ER;12.4;1425;460;4620;6;2636;1310;1690;;;
1749;520i;125;181;5MT;1976;1981;5ER;10.9;1425;440;4620;4;2636;1260;1690;;;
1750;525;150;185;AT;1976;1981;5ER;13.1;1425;440;4620;6;2636;1370;1690;;;
1751;525;150;193;5MT;1976;1981;5ER;10.1;1425;460;4620;6;2636;1350;1690;;;
1752;525;150;193;4MT;1976;1981;5ER;10.1;1425;460;4620;6;2636;1350;1690;;;
1753;528i;171;193;AT;1976;1981;5ER;;1420;418;1826;6;2636;1550;1707;;;
1754;528;165;190;AT;1976;1981;5ER;;1425;435;4620;6;2636;1405;1690;;;
1755;528i;177;200;AT;1976;1981;5ER;11.7;1425;440;4620;6;2636;1430;1690;;;
1756;528;165;198;4MT;1976;1981;5ER;9.5;1425;455;4620;6;2636;1385;1690;;;
1757;528i;171;0;5MT;1976;1981;5ER;;1420;439;1826;6;2636;1529;1707;;;
1758;528i;177;208;4MT;1976;1981;5ER;9.3;1425;460;4620;6;2636;1410;1690;;;
1759;528i;171;200;4MT;1976;1981;5ER;;1420;439;1826;6;2636;1529;1707;;;
1760;528i;177;208;5MT;1976;1981;5ER;9.3;1425;460;4620;6;2636;1410;1690;;;
1761;530i;178;193;AT;1976;1981;5ER;;1420;388;1826;6;2636;1580;1707;;;
1762;530i;178;200;MT;1976;1981;5ER;9.3;1420;408;1826;6;2636;1560;1707;;;
1763;M535i;218;222;MT;1976;1981;5ER;7.6;1425;440;4620;6;2636;1430;1690;;;
1764;518;90;160;MT;1972;1976;5ER;13.9;1425;470;4620;4;2636;1230;1690;;;
1765;520;115;171;AT;1972;1976;5ER;;1425;550;4620;4;2636;1260;1690;;;
1766;520;115;176;5MT;1972;1976;5ER;11.8;1425;570;4620;4;2636;1240;1690;;;
1767;520i;130;181;5MT;1972;1976;5ER;11.3;1425;570;4620;4;2636;1240;1690;;;
1768;520i;130;184;4MT;1972;1976;5ER;10.9;1425;570;4620;4;2636;1240;1690;;;
1769;520;115;176;MT;1972;1976;5ER;12.3;1425;570;4620;4;2636;1240;1690;;;
1770;525;145;185;AT;1972;1976;5ER;;1425;443;4620;6;2636;1367;1690;;;
1771;525;145;193;MT;1972;1976;5ER;10.1;1425;465;4620;6;2636;1345;1690;;;
1772;528;165;190;AT;1972;1976;5ER;;1425;433;4620;6;2636;1407;1690;;;
1773;528;165;198;MT;1972;1976;5ER;9.5;1425;455;4620;6;2636;1385;1690;;;
1774;530i;178;193;AT;1972;1976;5ER;;1420;388;4823;6;2636;1580;1707;;;
1775;530i;178;200;MT;1972;1976;5ER;9.3;1420;408;4823;6;2636;1560;1707;;;
1776;640i xDrive;320;250;AT;2010;2015;6ER;5.4;1365;450;4894;6;2855;1985;1894;;;
1777;640i;320;250;AT;2010;2015;6ER;5.7;1365;450;4894;6;2855;1915;1894;;;
1778;640d xDrive;313;250;AT;2010;2015;6ER;5.4;1365;450;4894;6;2855;2005;1894;;;
1779;640d;313;250;AT;2010;2015;6ER;5.6;1365;450;4894;6;2855;1935;1894;;;
1780;650i;407;250;AT;2010;2015;6ER;5.0;1365;450;4894;8;2855;2015;1894;;;
1781;650i xDrive;407;250;AT;2010;2015;6ER;4.9;1365;450;4894;8;2855;2055;1894;;;
1782;640i xDrive;320;250;AT;2010;2015;6ER;5.2;1369;450;4894;6;2855;1840;1894;;;
1783;640d xDrive;313;250;AT;2010;2015;6ER;5.2;1369;450;4894;6;2855;1870;1894;;;
1784;640d;313;250;AT;2010;2015;6ER;5.3;1369;450;4894;6;2855;1790;1894;;;
1785;640i;320;250;AT;2010;2015;6ER;5.4;1369;450;4894;6;2855;1735;1894;;;
1786;650i xDrive;407;250;AT;2010;2015;6ER;4.8;1369;450;4894;8;2855;1920;1894;;;
1787;650i;407;250;AT;2010;2015;6ER;4.9;1369;450;4894;8;2855;1845;1894;;;
1788;640d xDrive;313;250;AT;2010;2014;6ER;5.2;1392;570;5007;6;2968;1945;1894;;;
1789;640i xDrive;320;250;AT;2010;2014;6ER;5.3;1392;570;5007;6;2968;1900;1894;;;
1790;640d;313;250;AT;2010;2014;6ER;5.4;1392;570;5007;6;2968;1865;1894;;;
1791;640i;320;250;AT;2010;2014;6ER;5.4;1392;570;5007;6;2968;1825;1894;;;
1792;650i  xDrive;450;250;AT;2010;2014;6ER;4.5;1392;570;5007;8;2968;2015;1894;;;
1793;650i;450;250;AT;2010;2014;6ER;4.4;1392;570;5007;8;2968;1940;1894;;;
1794;630i;258;250;AT;2003;2007;6ER;7.2;1373;400;4820;6;2780;1700;1855;;;
1795;630i;258;250;MT;2003;2007;6ER;6.9;1373;400;4820;6;2780;1685;1855;;;
1796;645Ci;329;0;AT;2003;2007;6ER;;1373;355;4831;8;2780;1900;1855;;;
1797;645Ci;333;250;AT;2003;2007;6ER;6.2;1373;400;4820;8;2780;1820;1855;;;
1798;645Ci;329;0;MT;2003;2007;6ER;;1373;355;4831;8;2780;1895;1855;;;
1799;645Ci;333;250;MT;2003;2007;6ER;6.1;1373;400;4820;8;2780;1815;1855;;;
1800;650Ci;367;250;AT;2003;2007;6ER;5.8;1373;400;4820;8;2780;1855;1855;;;
1801;650Ci;364;0;AT;2003;2007;6ER;;1373;350;4831;8;2780;1945;1855;;;
1802;650Ci;367;250;MT;2003;2007;6ER;5.7;1373;400;4820;8;2780;1850;1855;;;
1803;650Ci;364;0;MT;2003;2007;6ER;;1373;350;4831;8;2780;1940;1855;;;
1804;630i;258;250;AT;2003;2007;6ER;6.7;1373;450;4820;6;2780;1505;1855;;;
1805;630i;258;250;MT;2003;2007;6ER;6.5;1373;450;4820;6;2780;1490;1855;;;
1806;645Ci;329;0;AT;2003;2007;6ER;;1374;380;4831;8;2780;1720;1855;;;
1807;645Ci;333;250;AT;2003;2007;6ER;5.8;1373;450;4820;8;2780;1620;1855;;;
1808;645Ci;333;250;MT;2003;2007;6ER;5.6;1373;450;4820;8;2780;1615;1855;;;
1809;645Ci;329;0;MT;2003;2007;6ER;;1374;380;4831;8;2780;1715;1855;;;
1810;650Ci;367;250;AT;2003;2007;6ER;5.5;1373;450;4820;8;2780;1645;1855;;;
1811;650Ci;364;0;AT;2003;2007;6ER;;1374;380;4831;8;2780;1735;1855;;;
1812;650Ci;364;0;MT;2003;2007;6ER;;1374;380;4831;8;2780;1730;1855;;;
1813;650Ci;367;250;MT;2003;2007;6ER;5.4;1373;450;4820;8;2780;1640;1855;;;
1814;630i;272;250;AT;2007;2010;6ER;7.0;1374;400;4820;6;2780;1750;1855;;;
1815;635d;286;250;AT;2007;2010;6ER;6.6;1374;400;4820;6;2780;1860;1855;;;
1816;630i;272;250;MT;2007;2010;6ER;6.7;1374;400;4820;6;2780;1740;1855;;;
1817;650i;367;250;AT;2007;2010;6ER;5.6;1374;400;4820;8;2780;1860;1855;;;
1818;650i;364;241;AT;2007;2010;6ER;5.9;1373;350;4831;8;2780;1940;1855;;;
1819;650i;367;250;MT;2007;2010;6ER;5.5;1374;400;4820;8;2780;1860;1855;;;
1820;650i;364;241;MT;2007;2010;6ER;5.8;1373;350;4831;8;2780;1940;1855;;;
1821;630i;272;250;AT;2007;2010;6ER;6.4;1374;450;4820;6;2780;1540;1855;;;
1822;635d;286;250;AT;2007;2010;6ER;6.3;1374;450;4820;6;2780;1650;1855;;;
1823;630i;272;250;MT;2007;2010;6ER;6.2;1374;450;4820;6;2780;1530;1855;;;
1824;650i;367;250;AT;2007;2010;6ER;5.2;1374;450;4820;8;2780;1650;1855;;;
1825;650i;364;241;AT;2007;2010;6ER;5.6;1373;380;4831;8;2780;1730;1855;;;
1826;650i;367;250;MT;2007;2010;6ER;5.1;1374;450;4820;8;2780;1650;1855;;;
1827;650i;364;241;MT;2007;2010;6ER;5.5;1373;380;4831;8;2780;1730;1855;;;
1828;635CSi;211;220;AT;1987;1989;6ER;9.1;1365;;4841;6;2630;1600;1725;;;
1829;635CSi;220;225;AT;1987;1989;6ER;8.4;1365;400;4815;6;2630;1480;1725;;;
1830;635CSi;211;220;AT;1987;1989;6ER;9.0;1365;400;4815;6;2630;1495;1725;;;
1831;635CSi;211;222;MT;1987;1989;6ER;8.2;1365;;4841;6;2630;1580;1725;;;
1832;635CSi;220;230;MT;1987;1989;6ER;7.4;1365;420;4815;6;2630;1460;1725;;;
1833;635CSi;211;225;MT;1987;1989;6ER;8.1;1365;420;4815;6;2630;1475;1725;;;
1834;628CSi;184;204;AT;1982;1987;6ER;10.9;1365;420;4755;6;2630;1430;1725;;;
1835;628CSi;184;212;4MT;1982;1987;6ER;9.1;1365;420;4755;6;2630;1430;1725;;;
1836;628CSi;184;212;5MT;1982;1987;6ER;9.1;1365;420;4755;6;2630;1430;1725;;;
1837;633CSi;184;0;3AT;1982;1987;6ER;;1365;352;4923;6;2630;1540;1725;;;
1838;633CSi;184;209;4AT;1982;1987;6ER;;1365;352;4923;6;2630;1540;1725;;;
1839;635CSi;197;0;AT;1982;1987;6ER;;1365;400;4755;6;2630;1450;1725;;;
1840;633CSi;184;215;MT;1982;1987;6ER;;1365;372;4923;6;2630;1520;1725;;;
1841;635CSi;197;219;MT;1982;1987;6ER;7.8;1365;420;4755;6;2630;1430;1725;;;
1842;635CSi;218;221;AT;1982;1987;6ER;9.0;1365;400;4755;6;2630;1450;1725;;;
1843;635CSi;185;0;AT;1982;1987;6ER;;1365;;4923;6;2630;1555;1725;;;
1844;635CSi;185;213;AT;1982;1987;6ER;9.6;1365;400;4755;6;2630;1450;1725;;;
1845;635CSi;204;0;AT;1982;1987;6ER;;1365;400;4755;6;2630;1450;1725;;;
1846;635CSi;218;229;MT;1982;1987;6ER;7.4;1365;420;4755;6;2630;1430;1725;;;
1847;635CSi;185;217;MT;1982;1987;6ER;8.3;1365;420;4755;6;2630;1430;1725;;;
1848;635CSi;185;0;MT;1982;1987;6ER;;1365;;4923;6;2630;1535;1725;;;
1849;635CSi;218;229;MT;1982;1987;6ER;7.4;1365;420;4755;6;2630;1430;1725;;;
1850;635CSi;204;219;MT;1982;1987;6ER;7.9;1365;420;4755;6;2630;1430;1725;;;
1851;628CSi;184;200;AT;1976;1982;6ER;;1365;370;4755;6;2626;1460;1725;;;
1852;628CSi;184;208;5MT;1976;1982;6ER;9.3;1365;380;4755;6;2626;1450;1725;;;
1853;628CSi;184;208;4MT;1976;1982;6ER;9.3;1365;380;4755;6;2626;1450;1725;;;
1854;630CS;185;202;AT;1976;1982;6ER;11.2;1365;360;4755;6;2626;1470;1725;;;
1855;630CS;185;210;MT;1976;1982;6ER;8.9;1365;380;4755;6;2626;1450;1725;;;
1856;633CSi;197;207;AT;1976;1982;6ER;10.4;1365;340;4755;6;2626;1490;1725;;;
1857;633CSi;200;207;AT;1976;1982;6ER;10.4;1365;340;4755;6;2626;1490;1725;;;
1858;633CSi;177;0;AT;1976;1982;6ER;;1365;;4895;6;2626;1576;1725;;;
1859;633CSi;180;0;AT;1976;1982;6ER;;1365;;4895;6;2626;1576;1725;;;
1860;633CSi;200;215;MT;1976;1982;6ER;7.9;1365;360;4755;6;2626;1470;1725;;;
1861;633CSi;180;200;MT;1976;1982;6ER;8.8;1365;;4895;6;2626;1556;1725;;;
1862;633CSi;197;215;5MT;1976;1982;6ER;7.9;1365;360;4755;6;2626;1470;1725;;;
1863;633CSi;197;215;4MT;1976;1982;6ER;7.9;1365;360;4755;6;2626;1470;1725;;;
1864;633CSi;177;200;MT;1976;1982;6ER;8.8;1365;;4895;6;2626;1556;1725;;;
1865;635CSi;218;214;AT;1976;1982;6ER;9.1;1365;340;4755;6;2626;1520;1725;;;
1866;635CSi;218;214;AT;1976;1982;6ER;9.1;1365;340;4755;6;2626;1520;1725;;;
1867;635CSi;218;222;MT;1976;1982;6ER;7.6;1365;360;4755;6;2626;1500;1725;;;
1868;635CSi;218;222;MT;1976;1982;6ER;7.6;1365;360;4755;6;2626;1500;1725;;;
1869;725tds;143;202;AT;1998;2001;7ER;12.2;1435;535;4984;6;2930;1840;1862;;;
1870;725tds;143;206;MT;1998;2001;7ER;11.5;1435;535;4984;6;2930;1820;1862;;;
1871;728i;193;226;AT;1998;2001;7ER;9.6;1435;535;4984;6;2930;1805;1862;;;
1872;728iL;193;226;AT;1998;2001;7ER;9.6;1425;535;5121;6;3070;1840;1862;;;
1873;728i;193;228;MT;1998;2001;7ER;8.6;1435;535;4984;6;2930;1785;1862;;;
1874;730d;184;220;AT;1998;2001;7ER;9.2;1435;535;4984;6;2930;1905;1862;;;
1875;735iL;238;243;AT;1998;2001;7ER;8.2;1425;535;5124;8;3070;1920;1862;;;
1876;735i;238;243;AT;1998;2001;7ER;8.2;1435;535;4984;8;2930;1885;1862;;;
1877;740d;245;242;AT;1998;2001;7ER;8.4;1435;535;4984;8;2930;2035;1862;;;
1878;740i;286;250;AT;1998;2001;7ER;7.0;1435;535;4984;8;2930;1925;1862;;;
1879;740iL;286;250;AT;1998;2001;7ER;7.0;1425;535;5124;8;3070;1965;1862;;;
1880;750i;326;250;AT;1998;2001;7ER;6.8;1425;535;4984;12;2930;2055;1862;;;
1881;750iL;326;250;AT;1998;2001;7ER;6.8;1425;535;5124;12;3070;2110;1862;;;
1882;L7;326;250;AT;1998;2001;7ER;7.0;1425;460;5374;12;3320;2215;1862;;;
1883;730i;188;212;AT;1986;1994;7ER;11.3;1411;520;4910;6;2832;1590;1845;;;
1884;730i;197;217;AT;1986;1994;7ER;10.8;1411;520;4910;6;2832;1590;1845;;;
1885;730i;188;222;AT;1986;1994;7ER;10.6;1411;520;4910;6;2832;1590;1845;;;
1886;730i;218;230;AT;1986;1994;7ER;9.3;1411;520;4910;8;2832;1730;1845;;;
1887;730i;188;220;MT;1986;1994;7ER;9.4;1411;520;4910;6;2832;1570;1845;;;
1888;730i;197;225;MT;1986;1994;7ER;8.9;1411;520;4910;6;2832;1570;1845;;;
1889;730i;218;233;MT;1986;1994;7ER;8.5;1411;520;4910;8;2832;1700;1845;;;
1890;735iL;220;225;AT;1986;1994;7ER;9.2;1400;520;5024;6;2946;1660;1845;;;
1891;735i;211;222;AT;1986;1994;7ER;9.8;1411;520;4910;6;2832;1610;1845;;;
1892;735i;220;225;AT;1986;1994;7ER;9.2;1411;520;4910;6;2832;1610;1845;;;
1893;735iL;211;222;AT;1986;1994;7ER;9.8;1400;520;5024;6;2946;1660;1845;;;
1894;735i;211;230;AT;1986;1994;7ER;9.1;1411;520;4910;6;2832;1610;1845;;;
1895;735iL;211;230;AT;1986;1994;7ER;9.1;1400;520;5024;6;2946;1660;1845;;;
1896;735iL;211;230;MT;1986;1994;7ER;8.3;1400;520;5024;6;2946;1640;1845;;;
1897;735i;220;233;MT;1986;1994;7ER;7.9;1411;520;4910;6;2832;1590;1845;;;
1898;735i;211;230;MT;1986;1994;7ER;8.3;1411;520;4910;6;2832;1590;1845;;;
1899;735iL;220;233;MT;1986;1994;7ER;7.9;1400;520;5024;6;2946;1640;1845;;;
1900;740i;286;240;AT;1986;1994;7ER;7.4;1411;520;4910;8;2832;1790;1845;;;
1901;740iL;286;240;AT;1986;1994;7ER;7.4;1400;520;5024;8;2947;1830;1845;;;
1902;750i;300;250;AT;1986;1994;7ER;7.4;1400;520;4910;12;2832;1830;1845;;;
1903;750iL;300;250;AT;1986;1994;7ER;7.4;1400;520;5024;12;2946;1860;1845;;;
1904;730i;258;250;AT;2012;2015;7ER;7.4;1471;665;5079;6;3070;1840;1902;;;
1905;730Li;258;250;AT;2012;2015;7ER;7.5;1481;645;5219;6;3210;1865;1902;;;
1906;730d xDrive;258;250;AT;2012;2015;7ER;6.0;1471;565;5079;6;3070;1985;1902;;;
1907;740Li xDrive;320;250;AT;2012;2015;7ER;5.6;1481;615;5219;6;3210;1995;1902;;;
1908;750Ld xDrive;381;250;AT;2012;2015;7ER;4.9;1481;575;5219;6;3210;2095;1902;;;
1909;740i;320;250;AT;2012;2015;7ER;5.7;1471;650;5079;6;3070;1900;1902;;;
1910;730Ld;258;250;AT;2012;2015;7ER;6.2;1481;585;5219;6;3210;1950;1902;;;
1911;740d xDrive;313;250;AT;2012;2015;7ER;5.4;1471;575;5079;6;3070;2015;1902;;;
1912;730d;258;250;AT;2012;2015;7ER;6.1;1471;590;5079;6;3070;1915;1902;;;
1913;740d;313;250;AT;2012;2015;7ER;5.5;1471;650;5079;6;3070;1940;1902;;;
1914;ActiveHybrid 7;320;250;AT;2012;2015;7ER;5.7;1471;590;5079;6;3070;2045;1902;;;
1915;ActiveHybrid 7L;320;250;AT;2012;2015;7ER;5.7;1481;590;5219;6;3210;2070;1902;;;
1916;750d xDrive;381;250;AT;2012;2015;7ER;4.9;1471;565;5079;6;3070;2070;1902;;;
1917;740Li;320;250;AT;2012;2015;7ER;5.7;1481;650;5219;6;3210;1920;1902;;;
1918;750Li xDrive;450;250;AT;2012;2015;7ER;4.6;1471;585;5219;8;3210;2110;1902;;;
1919;760Li;544;250;AT;2012;2015;7ER;4.6;1481;500;5219;12;3210;2250;1902;;;
1920;750i xDrive;450;250;AT;2012;2015;7ER;4.6;1471;585;5079;8;3070;2075;1902;;;
1921;750i;449;250;AT;2012;2015;7ER;4.8;1471;640;5079;8;3070;2015;1902;;;
1922;750Li;449;250;AT;2012;2015;7ER;4.8;1481;640;5219;8;3210;2035;1902;;;
1923;760i;544;250;AT;2012;2015;7ER;4.6;1471;515;5079;12;3070;2180;1902;;;
1924;740Li;326;250;AT;2008;2012;7ER;6.0;1478;630;5212;6;3210;1970;1902;;;
1925;730d;245;245;AT;2008;2012;7ER;7.2;1479;640;5072;6;3070;1940;1902;;;
1926;740d;306;250;AT;2008;2012;7ER;6.3;1479;630;5072;6;3070;1950;1902;;;
1927;740i;326;250;AT;2008;2012;7ER;5.9;1479;645;5072;6;3070;1935;1902;;;
1928;730Ld;245;245;AT;2008;2012;7ER;7.3;1478;630;5212;6;3210;1975;1902;;;
1929;740d xDrive;306;250;AT;2008;2012;7ER;6.0;1479;630;5072;6;3070;2025;1902;;;
1930;730i;258;245;AT;2008;2012;7ER;7.7;1479;684;5072;6;3070;1895;1902;;;
1931;730Li;258;245;AT;2008;2012;7ER;7.8;1478;660;5212;6;3210;1930;1902;;;
1932;750i;407;250;AT;2008;2012;7ER;5.2;1473;630;5072;8;3070;2020;1902;;;
1933;ActiveHybrid 7L;465;250;AT;2008;2012;7ER;4.9;1474;590;5212;8;3210;2145;1902;;;
1934;750Li;407;250;AT;2008;2012;7ER;5.3;1478;630;5212;8;3210;2055;1902;;;
1935;750Li xDrive;407;250;AT;2008;2012;7ER;5.1;1478;630;5212;8;3210;2135;1902;;;
1936;ActiveHybrid 7;465;250;AT;2008;2012;7ER;4.9;1485;590;5072;8;3070;2120;1902;;;
1937;750i xDrive;407;250;AT;2008;2012;7ER;5.1;1479;630;5072;8;3070;2105;1902;;;
1938;760i;544;250;AT;2008;2012;7ER;4.6;1473;590;5072;12;3070;2180;1902;;;
1939;760Li;544;250;AT;2008;2012;7ER;4.6;1484;590;5212;12;3210;2250;1902;;;
1940;730d;231;238;AT;2005;2008;7ER;7.8;1491;580;5039;6;2990;1975;1902;;;
1941;730Li;258;244;AT;2005;2008;7ER;7.9;1484;580;5179;6;3128;1910;1902;;;
1942;730i;258;244;AT;2005;2008;7ER;7.8;1491;580;5039;6;2990;1880;1902;;;
1943;730Ld;231;238;AT;2005;2008;7ER;7.9;1484;580;5179;6;3128;2015;1902;;;
1944;740i;306;250;AT;2005;2008;7ER;6.8;1491;580;5039;8;2990;1970;1902;;;
1945;740Li;306;250;AT;2005;2008;7ER;6.9;1484;580;5179;8;3128;2010;1902;;;
1946;745d;300;250;AT;2005;2008;7ER;6.8;1491;580;5039;8;2990;2115;1902;;;
1947;745d;330;250;AT;2005;2008;7ER;6.6;1491;580;5039;8;2990;2115;1902;;;
1948;750Li;367;250;AT;2005;2008;7ER;6.0;1484;580;5179;8;3128;2025;1902;;;
1949;750i;367;250;AT;2005;2008;7ER;5.9;1491;580;5039;8;2990;1985;1902;;;
1950;760i;445;250;AT;2005;2008;7ER;5.5;1491;540;5039;12;2990;2180;1902;;;
1951;760Li;445;250;AT;2005;2008;7ER;5.6;1484;500;5179;12;3128;2255;1902;;;
1952;730i;231;237;AT;2001;2005;7ER;8.1;1492;580;5029;6;2990;1880;1902;;;
1953;730d;218;235;AT;2001;2005;7ER;8.0;1492;580;5029;6;2990;1975;1902;;;
1954;730Li;231;237;AT;2001;2005;7ER;8.3;1492;580;5169;6;3130;1910;1902;;;
1955;735i;272;250;AT;2001;2005;7ER;7.5;1492;580;5029;8;2990;1970;1902;;;
1956;735Li;272;250;AT;2001;2005;7ER;7.5;1492;580;5169;8;3130;2010;1902;;;
1957;740d;258;250;AT;2001;2005;7ER;7.4;1492;580;5029;8;2990;2115;1902;;;
1958;745Li;333;250;AT;2001;2005;7ER;6.3;1492;580;5169;8;3130;2025;1902;;;
1959;745i;333;250;AT;2001;2005;7ER;6.3;1492;580;5029;8;2990;1985;1902;;;
1960;760Li;445;250;AT;2001;2005;7ER;5.6;1492;520;5169;12;3130;2255;1902;;;
1961;760i;445;250;AT;2001;2005;7ER;5.5;1492;540;5029;12;2990;2180;1902;;;
1962;725tds;143;202;AT;1994;1998;7ER;12.2;1435;535;4984;6;2930;1805;1862;;;
1963;725tds;143;206;MT;1994;1998;7ER;11.4;1435;535;4984;6;2930;1785;1862;;;
1964;728i;193;225;AT;1994;1998;7ER;9.6;1435;535;4984;6;2930;1775;1862;;;
1965;728iL;193;225;AT;1994;1998;7ER;9.6;1425;535;5124;6;3070;1800;1862;;;
1966;728i;193;227;MT;1994;1998;7ER;8.6;1435;535;4984;6;2930;1745;1862;;;
1967;730iL;218;234;AT;1994;1998;7ER;9.7;1425;535;5124;8;3070;1855;1862;;;
1968;730i;218;234;AT;1994;1998;7ER;9.7;1435;535;4984;8;2930;1830;1862;;;
1969;730i;218;235;MT;1994;1998;7ER;8.3;1435;535;4984;8;2930;1800;1862;;;
1970;730iL;218;235;MT;1994;1998;7ER;8.3;1425;535;5124;8;3070;1825;1862;;;
